customer_id	email	first_name	last_name	registration_date	recency_days	frequency	monetary_value	avg_order_value	first_order_date	last_order_date	recency_score	frequency_score	monetary_score	rfm_segment	customer_segment
3223	foxnancy@example.org	Melissa	Reed	2022-12-12	176	5	3048.19	381.023750	2023-07-26	2025-03-22	4	2	3	423	Potential Loyalists
2052	martinramirez@example.org	Taylor	Richard	2023-02-12	18	4	3047.99	304.799000	2023-07-21	2025-08-27	1	2	3	123	Cannot Lose Them
2572	alyssaturner@example.com	Marilyn	Weber	2024-08-29	31	5	3045.89	304.589000	2024-10-13	2025-08-14	2	2	3	223	Cannot Lose Them
4169	rjimenez@example.org	Claudia	Gregory	2021-12-30	28	5	3044.24	608.848000	2022-11-21	2025-08-17	2	2	3	223	Cannot Lose Them
1636	mitchell76@example.net	Anne	Adams	2023-09-13	124	4	3042.39	253.532500	2023-10-05	2025-05-13	3	2	3	323	Potential Loyalists
2337	mario05@example.com	Ricky	Zimmerman	2024-01-02	96	6	3041.88	253.490000	2024-02-02	2025-06-10	3	1	3	313	Potential Loyalists
7853	jeffrey65@example.com	Tammy	Ramsey	2022-12-19	37	6	3041.53	337.947778	2023-03-05	2025-08-08	2	1	3	213	Cannot Lose Them
4313	kathrynrivera@example.net	Danielle	Johnson	2024-07-26	5	4	3040.72	337.857778	2025-05-28	2025-09-09	1	2	3	123	Cannot Lose Them
6472	ashleyfisher@example.org	Scott	Kline	2025-01-18	221	1	3040.51	1013.503333	2025-02-05	2025-02-05	4	5	3	453	Loyal Customers
4820	claire17@example.org	James	Smith	2023-04-23	179	4	3040.24	337.804444	2024-03-07	2025-03-19	4	2	3	423	Potential Loyalists
1291	katiepalmer@example.org	Vincent	Jacobson	2022-09-07	44	2	3039.43	434.204286	2024-04-13	2025-08-01	2	4	3	243	At Risk
8825	lovekaitlyn@example.org	Larry	Ellis	2025-02-12	7	4	3039.32	434.188571	2025-05-20	2025-09-07	1	2	3	123	Cannot Lose Them
1861	christopherbrown@example.org	Mary	Kline	2024-06-28	29	4	3039.32	434.188571	2024-10-07	2025-08-16	2	2	3	223	Cannot Lose Them
3689	erica31@example.net	Kevin	Stevenson	2022-11-22	559	5	3039.20	276.290909	2023-05-14	2024-03-04	5	2	3	523	Potential Loyalists
9751	marc68@example.org	Krista	George	2023-06-22	542	3	3038.46	607.692000	2023-09-15	2024-03-21	5	4	3	543	Loyal Customers
2772	smithheather@example.com	Douglas	Clark	2024-12-31	176	3	3036.33	433.761429	2025-01-06	2025-03-22	4	3	3	433	Loyal Customers
6354	carrollbruce@example.org	Matthew	Morris	2023-11-15	127	3	3036.21	379.526250	2025-03-16	2025-05-10	3	3	3	333	Loyal Customers
1465	simsclaire@example.org	Nicholas	Smith	2022-03-17	322	3	3036.19	433.741429	2022-08-12	2024-10-27	4	3	3	433	Loyal Customers
2926	john55@example.com	Richard	Valdez	2023-03-29	134	3	3035.06	607.012000	2025-03-10	2025-05-03	3	3	3	333	Loyal Customers
9981	thomasmorris@example.org	Megan	Russell	2025-08-10	21	2	3030.66	432.951429	2025-08-15	2025-08-24	1	5	3	153	At Risk
8692	wmckinney@example.org	Michael	Espinoza	2025-04-27	14	3	3030.38	432.911429	2025-05-29	2025-08-31	1	3	3	133	At Risk
3141	qchapman@example.org	Eric	Wolf	2024-09-11	9	4	3030.06	505.010000	2024-12-11	2025-09-05	1	2	3	123	Cannot Lose Them
2544	melanie69@example.org	Pamela	Barber	2024-12-01	2	5	3029.23	378.653750	2025-01-21	2025-09-12	1	2	3	123	Cannot Lose Them
2887	gravestammy@example.org	Tyrone	Mcconnell	2023-10-15	348	2	3028.83	504.805000	2023-11-20	2024-10-01	5	4	3	543	Loyal Customers
5685	teresa57@example.com	Jesus	Romero	2025-04-29	23	4	3026.22	378.277500	2025-05-11	2025-08-22	1	2	3	123	Cannot Lose Them
8076	nathanielayala@example.com	Shannon	Little	2024-12-18	86	1	3025.98	1512.990000	2025-06-20	2025-06-20	3	5	3	353	Loyal Customers
3555	richard38@example.net	Lisa	Davis	2024-11-20	8	5	3025.78	378.222500	2024-12-28	2025-09-06	1	2	3	123	Cannot Lose Them
4305	davidmartin@example.com	Robert	Garcia	2023-07-28	177	3	3025.46	378.182500	2023-08-04	2025-03-21	4	3	3	433	Loyal Customers
5251	daniel45@example.com	Patricia	Gomez	2024-05-16	19	6	3024.88	336.097778	2024-10-18	2025-08-26	1	1	3	113	Cannot Lose Them
9251	carlos98@example.com	Elizabeth	Ingram	2023-11-24	39	5	3024.31	336.034444	2024-05-16	2025-08-06	2	2	3	223	Cannot Lose Them
5326	pmckenzie@example.org	Shannon	Snyder	2022-02-03	285	1	3023.04	3023.040000	2024-12-03	2024-12-03	4	5	3	453	Loyal Customers
7540	rebecca06@example.org	Jay	Campbell	2022-09-27	575	4	3022.36	274.760000	2022-11-01	2024-02-17	5	3	3	533	Loyal Customers
5683	nmarsh@example.org	Jennifer	Hardin	2022-09-17	68	2	3021.55	604.310000	2024-07-23	2025-07-08	2	4	3	243	At Risk
7757	pateljacqueline@example.net	Matthew	Frey	2025-07-12	13	3	3020.27	503.378333	2025-08-09	2025-09-01	1	3	3	133	At Risk
7040	urobinson@example.net	Samantha	Reid	2024-06-23	137	6	3020.16	302.016000	2024-09-20	2025-04-30	3	1	3	313	Potential Loyalists
5999	charles87@example.com	Scott	Schultz	2024-05-28	83	6	3019.82	301.982000	2024-07-17	2025-06-23	3	2	3	323	Potential Loyalists
8169	kirkjulie@example.net	John	Brown	2024-05-12	206	3	3019.53	335.503333	2024-09-09	2025-02-20	4	3	3	433	Loyal Customers
9828	kelly29@example.com	Caitlin	Robinson	2025-07-06	16	5	3018.47	301.847000	2025-08-03	2025-08-29	1	2	3	123	Cannot Lose Them
8528	mcook@example.net	Michael	Taylor	2024-09-27	79	4	3018.11	335.345556	2024-11-28	2025-06-27	3	3	3	333	Loyal Customers
8523	llowery@example.org	Donald	Davis	2023-04-25	118	7	3018.01	251.500833	2023-09-06	2025-05-19	3	1	3	313	Potential Loyalists
8053	kayla81@example.net	Shawn	Kane	2023-03-30	62	9	3017.22	232.093846	2023-05-05	2025-07-14	2	1	3	213	Cannot Lose Them
1455	hortonalexandra@example.net	Brian	Oconnor	2023-03-27	145	4	3016.56	754.140000	2023-04-02	2025-04-22	3	2	3	323	Potential Loyalists
3024	byrdsamantha@example.org	Carlos	Hernandez	2023-11-22	330	4	3015.59	430.798571	2023-12-27	2024-10-19	5	3	3	533	Loyal Customers
4995	jasonjohnson@example.net	Brandon	Potter	2022-05-16	445	4	3014.58	430.654286	2023-05-15	2024-06-26	5	3	3	533	Loyal Customers
5344	qcox@example.net	Tracy	Brown	2022-12-07	15	4	3014.37	502.395000	2024-07-01	2025-08-30	1	2	3	123	Cannot Lose Them
8148	jessica40@example.org	Heather	Mckinney	2021-10-04	553	2	3013.24	753.310000	2022-04-01	2024-03-10	5	4	3	543	Loyal Customers
5294	mmclaughlin@example.com	Alyssa	Richardson	2022-05-01	178	3	3013.01	376.626250	2022-12-26	2025-03-20	4	3	3	433	Loyal Customers
1510	frederick62@example.org	Jason	Williams	2021-12-20	577	5	3012.90	334.766667	2022-08-05	2024-02-15	5	2	3	523	Potential Loyalists
3654	rodgerserik@example.com	Daniel	Wilson	2023-01-20	289	1	3012.09	753.022500	2024-11-29	2024-11-29	4	5	3	453	Loyal Customers
9228	wilsonmelanie@example.net	Jesse	Howard	2024-03-28	87	7	3010.19	301.019000	2024-07-20	2025-06-19	3	1	3	313	Potential Loyalists
6398	ryan52@example.com	Larry	Stanton	2022-01-14	210	3	3010.11	273.646364	2023-11-19	2025-02-16	4	3	3	433	Loyal Customers
9166	hannadustin@example.net	Jared	Herrera	2023-02-15	273	3	3009.97	376.246250	2024-01-21	2024-12-15	4	3	3	433	Loyal Customers
6322	katherinemiles@example.com	Timothy	Simmons	2022-09-25	49	4	3009.65	200.643333	2023-01-21	2025-07-27	2	2	3	223	Cannot Lose Them
1454	stephanie21@example.com	Stephanie	Sparks	2025-02-09	58	4	3009.50	250.791667	2025-02-22	2025-07-18	2	2	3	223	Cannot Lose Them
7799	ramosshelley@example.net	Sandra	Montgomery	2023-09-14	275	4	3008.45	273.495455	2023-11-01	2024-12-13	4	3	3	433	Loyal Customers
1193	navarroandrew@example.com	James	Harrison	2023-11-28	543	2	3007.87	429.695714	2023-12-13	2024-03-20	5	4	3	543	Loyal Customers
6191	karenfuller@example.org	Kyle	Lindsey	2023-06-07	15	5	3005.87	375.733750	2023-08-01	2025-08-30	1	2	3	123	Cannot Lose Them
1452	millermichael@example.com	Kyle	Nguyen	2023-01-14	9	7	3001.67	272.879091	2023-02-23	2025-09-05	1	1	3	113	Cannot Lose Them
2565	diazanita@example.org	Tim	Perez	2023-06-19	102	1	3001.67	750.417500	2025-06-04	2025-06-04	3	5	3	353	Loyal Customers
6302	sdominguez@example.net	April	Wilson	2024-10-13	261	2	3001.54	600.308000	2024-11-15	2024-12-27	4	4	3	443	Loyal Customers
304	carolynsmith@example.com	Charlene	Hahn	2023-08-07	31	3	3001.33	428.761429	2025-04-04	2025-08-14	2	4	3	243	At Risk
7912	kristinaanderson@example.net	Jerry	Thomas	2023-10-21	296	4	3001.16	333.462222	2024-08-27	2024-11-22	4	3	3	433	Loyal Customers
7470	hoffmanpreston@example.com	William	Acosta	2025-06-23	12	4	2997.74	333.082222	2025-06-27	2025-09-02	1	2	3	123	Cannot Lose Them
8290	amber53@example.org	Rita	Carson	2024-11-27	180	3	2997.29	499.548333	2025-01-01	2025-03-18	4	3	3	433	Loyal Customers
529	montgomerymichelle@example.net	William	Marshall	2022-08-24	226	4	2997.23	299.723000	2024-03-27	2025-01-31	4	3	3	433	Loyal Customers
114	xcollier@example.org	Samuel	Rodriguez	2025-07-26	8	4	2996.86	428.122857	2025-08-07	2025-09-06	1	2	3	123	Cannot Lose Them
1012	alyssa93@example.org	Sonia	Bass	2024-07-11	98	3	2996.42	374.552500	2024-10-29	2025-06-08	3	3	3	333	Loyal Customers
4101	briangardner@example.net	Anthony	Vasquez	2023-09-09	178	3	2995.80	499.300000	2024-07-23	2025-03-20	4	3	3	433	Loyal Customers
7571	todd84@example.org	Julian	Cervantes	2023-05-05	93	3	2994.20	332.688889	2024-06-11	2025-06-13	3	3	3	333	Loyal Customers
9323	amylawson@example.org	Joshua	Grimes	2024-10-06	9	4	2994.05	332.672222	2024-11-08	2025-09-05	1	2	3	123	Cannot Lose Them
4367	pchaney@example.net	Joseph	Yates	2022-08-29	197	6	2991.52	299.152000	2023-05-11	2025-03-01	4	1	3	413	Potential Loyalists
6433	dennisrose@example.net	Derrick	Rivers	2025-06-17	14	4	2991.45	427.350000	2025-07-18	2025-08-31	1	2	3	123	Cannot Lose Them
3350	adam39@example.org	Kim	Wilson	2022-03-26	190	4	2991.21	498.535000	2022-09-19	2025-03-08	4	3	3	433	Loyal Customers
4405	fspencer@example.org	Christina	Williams	2025-03-29	40	6	2991.11	271.919091	2025-04-07	2025-08-05	2	1	3	213	Cannot Lose Them
935	dnielsen@example.net	John	Johnson	2022-05-26	396	3	2988.92	373.615000	2022-12-11	2024-08-14	5	4	3	543	Loyal Customers
3529	thanson@example.net	Megan	Jensen	2025-01-01	26	6	2987.89	271.626364	2025-01-30	2025-08-19	1	1	3	113	Cannot Lose Them
433	evansjeffrey@example.com	Andrew	Short	2022-03-30	333	2	2987.29	497.881667	2024-01-27	2024-10-16	5	4	3	543	Loyal Customers
7594	uwilson@example.org	Christina	Williams	2023-05-27	129	3	2985.29	373.161250	2024-04-13	2025-05-08	3	3	3	333	Loyal Customers
404	lgutierrez@example.org	David	Young	2024-10-29	300	1	2985.28	1492.640000	2024-11-18	2024-11-18	4	5	3	453	Loyal Customers
1254	wallssean@example.net	Howard	Hill	2024-01-28	9	6	2985.08	298.508000	2024-05-31	2025-09-05	1	1	3	113	Cannot Lose Them
7824	staceyolson@example.org	Alex	Macias	2024-10-12	40	5	2984.81	298.481000	2025-04-18	2025-08-05	2	2	3	223	Cannot Lose Them
612	staceywilson@example.net	Alicia	Ayala	2022-04-20	200	4	2984.64	271.330909	2023-01-20	2025-02-26	4	3	3	433	Loyal Customers
963	jameshudson@example.net	Robert	May	2023-06-24	135	3	2983.87	596.774000	2023-07-26	2025-05-02	3	3	3	333	Loyal Customers
7210	kaiserphillip@example.com	Gregory	Ingram	2023-05-26	311	4	2983.47	497.245000	2023-06-29	2024-11-07	4	3	3	433	Loyal Customers
8518	kpowers@example.com	Savannah	Valencia	2024-12-29	12	4	2982.07	229.390000	2025-03-01	2025-09-02	1	2	3	123	Cannot Lose Them
1123	jamiethomas@example.com	Kathleen	Smith	2022-04-07	187	3	2980.06	425.722857	2023-05-19	2025-03-11	4	3	3	433	Loyal Customers
6794	bennettdana@example.com	James	Garrett	2024-05-13	287	2	2979.69	425.670000	2024-07-02	2024-12-01	4	4	3	443	Loyal Customers
7238	stephanie33@example.net	Christopher	Holder	2023-04-04	59	4	2979.15	425.592857	2023-05-07	2025-07-17	2	2	3	223	Cannot Lose Them
4299	jocelyn01@example.org	Erin	Rodriguez	2023-02-25	169	2	2977.12	992.373333	2023-04-03	2025-03-29	4	4	3	443	Loyal Customers
2134	taraalvarez@example.net	Miguel	James	2025-06-09	5	5	2976.91	228.993077	2025-06-09	2025-09-09	1	2	3	123	Cannot Lose Them
7836	adam18@example.com	Christopher	Stafford	2024-11-03	64	4	2975.63	330.625556	2024-11-23	2025-07-12	2	3	3	233	At Risk
2141	zmoore@example.org	Kathleen	Ward	2023-06-30	55	4	2975.29	495.881667	2024-05-09	2025-07-21	2	2	3	223	Cannot Lose Them
1002	aprilmartinez@example.org	Samuel	Stanton	2023-03-16	164	3	2973.97	594.794000	2023-07-11	2025-04-03	3	3	3	333	Loyal Customers
4357	jenkinsjake@example.net	Samantha	Mcgee	2022-08-23	405	2	2973.62	371.702500	2022-12-27	2024-08-05	5	4	3	543	Loyal Customers
340	jamesweber@example.com	Glenda	Morse	2025-02-22	3	5	2973.57	424.795714	2025-07-21	2025-09-11	1	2	3	123	Cannot Lose Them
1053	kevin57@example.net	Tanner	Moore	2022-01-13	272	3	2970.95	495.158333	2022-05-18	2024-12-16	4	3	3	433	Loyal Customers
4706	michaelpalmer@example.org	Alice	Price	2024-12-12	50	3	2970.27	297.027000	2025-05-30	2025-07-26	2	3	3	233	At Risk
9957	matthewvang@example.net	Robert	Hernandez	2022-10-05	45	5	2969.96	371.245000	2023-07-19	2025-07-31	2	2	3	223	Cannot Lose Them
6847	dhart@example.org	Kim	Gonzalez	2024-07-15	16	3	2968.48	269.861818	2024-09-05	2025-08-29	1	3	3	133	At Risk
2456	zgallagher@example.com	Steven	Contreras	2023-03-30	163	3	2968.37	494.728333	2024-02-06	2025-04-04	3	3	3	333	Loyal Customers
5970	carlos03@example.org	Eric	Parsons	2022-04-01	17	3	2966.21	269.655455	2022-07-29	2025-08-28	1	3	3	133	At Risk
9307	collinkelley@example.net	Jeremy	Wells	2021-10-31	144	3	2966.11	370.763750	2023-05-15	2025-04-23	3	3	3	333	Loyal Customers
4924	allenjeremy@example.net	Louis	Landry	2023-04-21	171	7	2964.82	296.482000	2023-07-19	2025-03-27	4	1	3	413	Potential Loyalists
7310	shanedaniels@example.org	Christopher	Johnson	2022-07-06	457	2	2963.33	370.416250	2023-06-15	2024-06-14	5	4	3	543	Loyal Customers
1192	jose65@example.org	Joshua	Carney	2021-11-28	332	2	2963.00	740.750000	2022-09-01	2024-10-17	5	4	3	543	Loyal Customers
5549	keith60@example.net	Joseph	Palmer	2024-11-29	21	2	2962.60	1481.300000	2025-02-09	2025-08-24	1	5	3	153	At Risk
9464	amy43@example.org	Leroy	Becker	2023-06-20	203	6	2960.61	296.061000	2023-10-06	2025-02-23	4	1	3	413	Potential Loyalists
5813	jenniferjackson@example.org	Meghan	Roth	2022-04-18	10	6	2960.50	328.944444	2022-05-04	2025-09-04	1	1	3	113	Cannot Lose Them
9223	dburke@example.net	Anthony	Chen	2021-12-10	460	3	2958.11	493.018333	2022-02-28	2024-06-11	5	4	3	543	Loyal Customers
4688	jeremyowens@example.com	Sabrina	Fisher	2025-08-16	16	3	2957.83	739.457500	2025-08-18	2025-08-29	1	3	3	133	At Risk
1064	coxjennifer@example.net	Crystal	Alexander	2022-11-16	266	3	2956.57	268.779091	2023-12-31	2024-12-22	4	3	3	433	Loyal Customers
5749	shane48@example.com	Joyce	Stewart	2025-01-30	14	4	2956.47	268.770000	2025-03-15	2025-08-31	1	2	3	123	Cannot Lose Them
551	evanwilson@example.com	Autumn	Alexander	2025-01-22	27	4	2956.37	268.760909	2025-02-14	2025-08-18	2	2	3	223	Cannot Lose Them
4825	smithrobert@example.net	Franklin	Hill	2021-12-07	641	2	2955.98	591.196000	2023-05-27	2023-12-13	5	4	3	543	Loyal Customers
6171	mary15@example.com	Jessica	Young	2023-12-31	78	7	2954.36	227.258462	2024-01-24	2025-06-28	3	1	3	313	Potential Loyalists
6985	millerdenise@example.net	Jessica	Jenkins	2024-05-15	113	4	2954.12	422.017143	2024-07-26	2025-05-24	3	2	3	323	Potential Loyalists
9402	huntercassandra@example.net	Todd	Briggs	2023-08-31	193	3	2952.49	421.784286	2023-12-11	2025-03-05	4	3	3	433	Loyal Customers
5653	rsweeney@example.org	William	Peterson	2024-11-18	236	3	2952.03	268.366364	2024-11-24	2025-01-21	4	3	3	433	Loyal Customers
2603	nguyenmary@example.org	Tracey	Wong	2024-05-06	133	3	2948.79	327.643333	2024-05-18	2025-05-04	3	3	3	333	Loyal Customers
9789	elizabethbishop@example.com	Haley	Warner	2024-01-08	106	7	2948.42	268.038182	2024-07-15	2025-05-31	3	1	3	313	Potential Loyalists
4799	philipreese@example.org	Matthew	Garcia	2023-06-08	145	3	2947.19	491.198333	2024-10-24	2025-04-22	3	3	3	333	Loyal Customers
3648	dhouse@example.org	Ruth	Edwards	2023-03-25	593	2	2946.96	589.392000	2023-05-22	2024-01-30	5	4	3	543	Loyal Customers
9477	robin48@example.org	David	Nguyen	2021-11-07	70	6	2946.57	245.547500	2022-07-04	2025-07-06	2	2	3	223	Cannot Lose Them
4768	williamssteven@example.org	Jessica	Jenkins	2023-08-31	11	4	2946.49	294.649000	2024-04-05	2025-09-03	1	2	3	123	Cannot Lose Them
7685	april00@example.net	Michelle	Pierce	2022-03-21	662	2	2945.42	981.806667	2022-06-02	2023-11-22	5	4	3	543	Loyal Customers
222	michaeljohnson@example.org	Kenneth	Knapp	2023-07-22	19	6	2944.96	245.413333	2023-09-11	2025-08-26	1	1	3	113	Cannot Lose Them
5848	ahall@example.net	Deanna	Mckinney	2023-06-09	188	4	2942.60	367.825000	2024-02-19	2025-03-10	4	3	3	433	Loyal Customers
8420	spencedevin@example.com	William	Moore	2025-02-04	38	5	2942.57	294.257000	2025-03-04	2025-08-07	2	2	3	223	Cannot Lose Them
8411	yatesjamie@example.org	Patricia	Smith	2023-11-04	421	3	2942.10	490.350000	2023-12-29	2024-07-20	5	4	3	543	Loyal Customers
9951	mallory71@example.com	Monica	Bentley	2024-10-14	26	5	2939.54	489.923333	2024-11-03	2025-08-19	1	2	3	123	Cannot Lose Them
5095	vevans@example.com	April	Owen	2022-04-18	654	3	2938.40	326.488889	2022-05-05	2023-11-30	5	4	3	543	Loyal Customers
1523	josephross@example.net	Warren	Mendez	2023-12-31	236	3	2937.74	419.677143	2024-05-17	2025-01-21	4	3	3	433	Loyal Customers
2201	mooresteven@example.net	Curtis	Merritt	2023-11-24	14	4	2936.49	419.498571	2024-01-14	2025-08-31	1	2	3	123	Cannot Lose Them
6535	kaufmanleslie@example.net	Kevin	Walker	2024-06-30	266	4	2935.98	419.425714	2024-07-08	2024-12-22	4	3	3	433	Loyal Customers
8089	brentallen@example.com	Shannon	Koch	2021-10-08	500	4	2934.69	326.076667	2023-07-11	2024-05-02	5	3	3	533	Loyal Customers
8248	hoffmanjeffrey@example.net	Christian	Bush	2021-12-21	20	8	2934.11	209.579286	2022-02-17	2025-08-25	1	1	3	113	Cannot Lose Them
5316	huntlance@example.com	Dawn	Odonnell	2021-10-30	245	2	2930.34	732.585000	2024-07-26	2025-01-12	4	4	3	443	Loyal Customers
8805	kristi38@example.com	Danny	Gonzales	2022-02-11	519	3	2930.12	586.024000	2024-01-23	2024-04-13	5	4	3	543	Loyal Customers
8981	ralphmitchell@example.net	Michael	Vance	2023-12-09	59	2	2930.09	732.522500	2024-03-04	2025-07-17	2	4	3	243	At Risk
2452	david21@example.com	Brandon	Morton	2023-03-19	51	8	2928.71	183.044375	2023-05-03	2025-07-25	2	1	3	213	Cannot Lose Them
1878	jordanreed@example.org	Grace	Acevedo	2023-01-15	17	5	2927.41	243.950833	2023-04-06	2025-08-28	1	2	3	123	Cannot Lose Them
3551	bgreen@example.org	Ashley	Wade	2023-03-24	50	3	2925.45	365.681250	2023-09-22	2025-07-26	2	3	3	233	At Risk
8701	kevin10@example.com	Sarah	Koch	2021-09-16	238	3	2925.34	365.667500	2023-02-24	2025-01-19	4	3	3	433	Loyal Customers
3456	lgraham@example.org	Sean	Shepherd	2024-12-01	87	7	2922.92	162.384444	2024-12-09	2025-06-19	3	1	3	313	Potential Loyalists
1068	thomas74@example.org	Julia	Neal	2025-06-25	16	6	2922.66	265.696364	2025-08-03	2025-08-29	1	1	3	113	Cannot Lose Them
5300	joshuawarren@example.net	Daniel	Boone	2023-11-07	116	5	2918.60	486.433333	2024-02-25	2025-05-21	3	2	3	323	Potential Loyalists
4154	katelyndavis@example.org	Joseph	Baker	2022-11-18	265	5	2917.10	291.710000	2023-09-25	2024-12-23	4	2	3	423	Potential Loyalists
1831	dana36@example.com	Ernest	Arias	2025-04-27	24	3	2916.22	324.024444	2025-06-03	2025-08-21	1	4	3	143	At Risk
6053	kayla34@example.net	Mathew	Barton	2024-12-09	28	6	2915.88	291.588000	2025-03-13	2025-08-17	2	1	3	213	Cannot Lose Them
2319	eric02@example.net	Joshua	Stokes	2022-10-11	59	1	2915.60	1457.800000	2025-07-17	2025-07-17	2	5	3	253	At Risk
3288	garzajulia@example.com	Joseph	Simmons	2022-01-02	12	6	2914.00	208.142857	2022-12-14	2025-09-02	1	1	3	113	Cannot Lose Them
4901	emily47@example.com	Hannah	Hall	2021-11-02	632	4	2913.73	323.747778	2022-04-11	2023-12-22	5	3	3	533	Loyal Customers
8734	frazierjesse@example.org	Veronica	Ingram	2021-10-08	41	5	2913.22	264.838182	2022-06-20	2025-08-04	2	2	3	223	Cannot Lose Them
5733	thomas09@example.org	Patricia	Pierce	2024-06-07	64	3	2912.14	416.020000	2024-06-28	2025-07-12	2	3	3	233	At Risk
4526	patrick08@example.org	Julie	Duncan	2022-01-01	317	5	2911.62	323.513333	2022-01-12	2024-11-01	4	2	3	423	Potential Loyalists
466	eddiedelgado@example.org	Dustin	Johnson	2024-12-25	31	3	2910.78	323.420000	2025-02-13	2025-08-14	2	4	3	243	At Risk
8865	markslauren@example.com	Jeremy	Miller	2024-05-28	318	2	2909.42	484.903333	2024-06-29	2024-10-31	4	4	3	443	Loyal Customers
3818	apage@example.org	Mark	Jones	2023-02-25	138	3	2909.32	727.330000	2023-04-15	2025-04-29	3	3	3	333	Loyal Customers
8776	frazierlaura@example.net	Douglas	Harris	2024-04-24	90	2	2909.12	484.853333	2024-10-03	2025-06-16	3	4	3	343	Loyal Customers
390	robert58@example.net	Alec	Collier	2024-05-29	238	3	2905.52	415.074286	2024-09-24	2025-01-19	4	3	3	433	Loyal Customers
7175	desireeharris@example.com	Edward	Daniels	2025-08-19	2	3	2904.47	414.924286	2025-08-26	2025-09-12	1	3	3	133	At Risk
2922	jocelynstephens@example.com	William	Davis	2024-09-10	198	5	2904.19	322.687778	2024-10-19	2025-02-28	4	2	3	423	Potential Loyalists
5814	vkaufman@example.net	Tracy	Robertson	2024-09-24	127	3	2903.49	414.784286	2024-11-22	2025-05-10	3	3	3	333	Loyal Customers
2076	lisa16@example.org	Sharon	Austin	2024-08-09	189	2	2901.96	580.392000	2024-08-29	2025-03-09	4	4	3	443	Loyal Customers
1871	ymartinez@example.com	Karen	Castillo	2022-07-08	706	2	2901.92	967.306667	2023-09-09	2023-10-09	5	4	3	543	Loyal Customers
9079	veronica04@example.net	Carrie	Serrano	2023-07-05	169	3	2901.74	483.623333	2024-01-14	2025-03-29	4	3	3	433	Loyal Customers
980	hdennis@example.org	Mariah	Phillips	2023-03-07	13	5	2899.60	414.228571	2024-05-21	2025-09-01	1	2	3	123	Cannot Lose Them
970	kimberlyrussell@example.net	Elizabeth	Jacobs	2025-08-25	13	2	2897.58	579.516000	2025-08-27	2025-09-01	1	5	3	153	At Risk
1712	jake77@example.com	Claire	Mckee	2021-12-27	195	2	2896.70	482.783333	2023-08-02	2025-03-03	4	4	3	443	Loyal Customers
6342	wwilliams@example.net	Isaiah	Armstrong	2024-09-29	107	3	2896.48	362.060000	2024-10-12	2025-05-30	3	3	3	333	Loyal Customers
541	alyssa46@example.com	Helen	Salazar	2025-02-22	10	4	2895.78	413.682857	2025-07-18	2025-09-04	1	2	3	123	Cannot Lose Them
2852	ygreen@example.org	Carol	Gonzalez	2022-10-01	148	3	2894.52	413.502857	2023-01-28	2025-04-19	3	3	3	333	Loyal Customers
41	lauriecontreras@example.net	Caitlin	Dodson	2025-05-16	6	5	2893.92	321.546667	2025-05-16	2025-09-08	1	2	3	123	Cannot Lose Them
9568	jason32@example.com	Michael	Smith	2022-05-30	134	4	2890.86	262.805455	2022-11-27	2025-05-03	3	2	3	323	Potential Loyalists
3090	michelestrong@example.org	Ronald	Koch	2025-06-02	32	3	2890.43	481.738333	2025-07-08	2025-08-13	2	3	3	233	At Risk
8392	wisewilliam@example.net	Joy	Cox	2022-07-14	231	4	2890.00	481.666667	2023-01-28	2025-01-26	4	3	3	433	Loyal Customers
5364	iewing@example.com	Elizabeth	Wood	2024-11-14	185	3	2888.94	412.705714	2024-12-28	2025-03-13	4	3	3	433	Loyal Customers
4594	robinbrown@example.net	Heather	Gomez	2022-07-21	59	4	2888.42	361.052500	2023-05-31	2025-07-17	2	2	3	223	Cannot Lose Them
9538	staffordmichael@example.net	Amanda	Hall	2021-12-25	65	3	2888.31	412.615714	2022-09-14	2025-07-11	2	3	3	233	At Risk
7838	jennifercummings@example.com	Miguel	Terry	2024-09-06	30	4	2887.76	360.970000	2024-11-11	2025-08-15	2	2	3	223	Cannot Lose Them
492	donnachavez@example.com	Peter	Lane	2024-03-31	28	2	2886.95	721.737500	2024-12-17	2025-08-17	2	5	3	253	At Risk
1601	nwilliams@example.net	Teresa	Mitchell	2025-06-14	6	2	2885.78	480.963333	2025-06-17	2025-09-08	1	5	3	153	At Risk
3447	robert21@example.org	Ryan	Gardner	2023-09-28	392	2	2885.72	577.144000	2023-11-10	2024-08-18	5	4	3	543	Loyal Customers
3045	donna30@example.com	John	Parker	2023-07-22	88	5	2885.31	288.531000	2024-07-29	2025-06-18	3	2	3	323	Potential Loyalists
8574	kathypennington@example.org	Joseph	Woods	2025-09-05	3	3	2884.99	480.831667	2025-09-05	2025-09-11	1	3	3	133	At Risk
4134	marybrown@example.org	William	Rivera	2023-03-30	212	3	2884.67	576.934000	2023-06-02	2025-02-14	4	3	3	433	Loyal Customers
8465	allisonpotter@example.com	Bonnie	Benson	2022-07-16	92	5	2884.55	360.568750	2024-01-04	2025-06-14	3	2	3	323	Potential Loyalists
9641	nicole33@example.com	Samuel	Coleman	2022-12-08	208	4	2883.88	480.646667	2023-08-19	2025-02-18	4	3	3	433	Loyal Customers
868	cowanlinda@example.org	Christopher	Smith	2024-03-28	85	4	2883.76	240.313333	2024-05-03	2025-06-21	3	3	3	333	Loyal Customers
